src,record_type,start_date,duration,record_length,ano,record_number,call_reference,bno
nokia,123,2024-09-04 11-44-53,-5356,-126,40711364264,867259049,dltxEPcI,40778909915
nokia,108,2024-09-04 11-41-38,13687,72,40779008696,341761889,DknjclUG,40758814994
nokia,-119,2024-09-04 11-43-19,-2587,89,40717957770,-1771085415,YLzoRaQw,40759239581
nokia,-86,2024-09-04 11-42-25,25876,-44,40734238928,1370184800,KvNpOnmE,40780079942
nokia,40,2024-09-04 11-40-56,-9519,24,40756086624,1153945834,DsRKAPAv,40798390473
nokia,-16,2024-09-04 11-41-03,-26875,-124,40798953677,1729581867,AMMRgxfG,40726910501
nokia,104,2024-09-04 11-42-37,-16552,120,40782789052,-369221111,akhIYhji,40715867985
nokia,72,2024-09-04 11-42-52,-2991,-40,40740341228,2007159177,JpgIjpEZ,40755902025
nokia,99,2024-09-04 11-42-31,-7982,80,40715491673,-1310924371,GCYNnzyA,40717197627
nokia,-9,2024-09-04 11-44-58,210,-99,40781635848,-419439408,AGORMyBc,40744868376
nokia,-24,2024-09-04 11-43-39,21492,-49,40735037532,-591717577,NKGIwAAx,40723181377
nokia,79,2024-09-04 11-41-47,4909,116,40756110505,-2066296464,ZHUYwTCJ,40758523839
nokia,-126,2024-09-04 11-41-53,18101,47,40795199986,1231873359,gEsZFfUZ,40705876763
nokia,-71,2024-09-04 11-41-52,13696,19,40766320087,1281182378,PAxlkrHi,40705653968
nokia,-101,2024-09-04 11-40-32,19103,-76,40743518335,-552917128,JdqNyyWn,40772216928
nokia,24,2024-09-04 11-41-23,-2890,98,40774184970,522710478,cKYcwDea,40724356317
nokia,8,2024-09-04 11-41-28,19161,109,40716022951,-148145812,ggIEguVX,40700061964
nokia,-57,2024-09-04 11-43-11,-24388,-126,40726959893,-867341526,aXIfUFAl,40708726665
nokia,43,2024-09-04 11-40-40,29950,103,40747387417,-1130258493,WPTBJWIK,40724494657
nokia,-39,2024-09-04 11-43-18,-19135,-67,40711965465,-955753166,XLGmPrJn,40796617831
nokia,35,2024-09-04 11-44-02,30450,11,40701413649,-257088255,zuicmstM,40712798002
nokia,64,2024-09-04 11-44-26,15767,-15,40797748287,789228870,ajCFkUYm,40779731431
nokia,35,2024-09-04 11-42-39,-16996,25,40716580636,575430396,igjhBCRI,40795924969
nokia,-95,2024-09-04 11-44-27,5957,-13,40705464212,-429588054,lUWfVauP,40766187550
nokia,-99,2024-09-04 11-40-37,-24181,-111,40767563036,-809561997,JboHJpmj,40793834527
nokia,8,2024-09-04 11-44-08,13409,-109,40717835502,-1445688480,WlwcFiOD,40719819638
nokia,19,2024-09-04 11-40-31,-3367,66,40759876763,-661104819,cYKVXtxF,40777576027
nokia,-78,2024-09-04 11-44-16,26004,-104,40788712714,-1060546283,SGnAgvxU,40735580049
nokia,17,2024-09-04 11-43-12,337,64,40785680655,-806065516,NdBeUxjX,40717595666
nokia,44,2024-09-04 11-40-12,-2459,86,40746403624,237971584,zTaXvfZJ,40724075853
nokia,127,2024-09-04 11-40-58,-3140,25,40799481161,1535295278,pBOnumcj,40775620824
nokia,35,2024-09-04 11-40-58,-25079,47,40728629386,1889479511,zlwxTyuw,40775335481
nokia,92,2024-09-04 11-40-58,28457,-28,40762175954,-919549072,IavuAREc,40727019287
nokia,-78,2024-09-04 11-42-47,20230,-95,40773519380,1799443168,TcbgjkTK,40708130496
nokia,7,2024-09-04 11-43-17,-31226,110,40725214977,1800283592,YUMsjLIR,40710056938
nokia,-11,2024-09-04 11-44-31,-17958,-56,40714060904,1188876846,cICPsOxj,40784497945
nokia,-103,2024-09-04 11-42-29,-10268,11,40774970296,463130948,mBdlwPMV,40785548251
nokia,93,2024-09-04 11-44-12,-32386,116,40704702910,-359377466,xWfhfkDm,40739886372
nokia,121,2024-09-04 11-41-29,29163,-67,40706401899,391722707,SZrwGiLP,40730054895
nokia,-20,2024-09-04 11-43-27,5484,65,40719533251,1811796401,SWUGpofA,40741471232
nokia,14,2024-09-04 11-44-19,-19930,-109,40748714270,-1911708218,RxDlGiNH,40773546905
nokia,-32,2024-09-04 11-42-56,-16881,-52,40729366753,414125428,yLAdkaxT,40763674648
nokia,-35,2024-09-04 11-43-29,20604,87,40713379273,175662717,yqJHnXdN,40797458212
nokia,-115,2024-09-04 11-42-46,-4935,-36,40743794875,1908229982,bqSPQSPI,40738022972
nokia,58,2024-09-04 11-43-40,6282,39,40726044509,-572285644,eONphveM,40709436506
nokia,-123,2024-09-04 11-41-49,16101,-80,40728430017,-423948152,KsnOEwOF,40733383093
nokia,48,2024-09-04 11-43-10,-30937,93,40749884606,-228746049,bvaiSlSC,40754623998
nokia,57,2024-09-04 11-43-45,15307,6,40786899795,1787477210,pFbKolVX,40798009488
nokia,-59,2024-09-04 11-40-46,-21167,58,40795544452,1398835850,iRmiTSEp,40723659902
nokia,-102,2024-09-04 11-42-25,-3689,-27,40746632969,1667176556,SNGtVFJo,40724244966
nokia,41,2024-09-04 11-40-49,-25479,-35,40763629310,-469433514,jfwVppqE,40732524506
nokia,54,2024-09-04 11-42-55,-6485,-74,40759445507,-1596630530,mZvsRBpg,40762831522
nokia,40,2024-09-04 11-40-45,28270,-77,40787043487,439309156,TjdylaSQ,40737282246
nokia,-63,2024-09-04 11-42-44,31634,-28,40724045306,-702657009,CpyfxYey,40796375246
nokia,31,2024-09-04 11-40-25,-15548,42,40750606927,-1921896264,OTWxCuSt,40784422773
nokia,44,2024-09-04 11-43-15,23641,34,40748303823,-138749648,BvVTOJeO,40760970587
nokia,-110,2024-09-04 11-41-16,31740,-80,40725791381,-924559856,CYlnVBcT,40754942378
nokia,107,2024-09-04 11-42-22,24112,-68,40797244551,-1769524430,YIoiImgh,40788334510
nokia,66,2024-09-04 11-43-49,16391,19,40721615704,42112546,HETkQZdT,40733644285
nokia,-128,2024-09-04 11-43-14,-737,-3,40774016964,-1263798112,BIWTHkfW,40783910518
nokia,-82,2024-09-04 11-42-47,6388,-5,40713974629,-1033523835,IEFsFKaK,40740766730
nokia,-73,2024-09-04 11-41-58,19448,34,40731784046,1553915058,BPfiCAic,40749189045
nokia,-96,2024-09-04 11-41-43,-3610,-84,40709796211,-1827570042,cNwTdrRX,40709887020
nokia,53,2024-09-04 11-42-37,-18411,24,40791694623,818484164,slFDHoYD,40729720953
nokia,-61,2024-09-04 11-43-47,22580,-71,40745512776,944967850,jTTwWLiG,40721810794
nokia,127,2024-09-04 11-40-32,-10669,-82,40726030627,91722030,COlsiyMv,40735262569
nokia,-64,2024-09-04 11-42-13,-27877,-92,40718716791,-770840356,nDTyhhoX,40715284286
nokia,94,2024-09-04 11-43-08,-26747,100,40744213178,-1629476345,rVThvoyi,40778242326
nokia,1,2024-09-04 11-43-52,-15838,115,40759564416,1344132609,LbfgIbhz,40726448900
nokia,-118,2024-09-04 11-44-12,6766,66,40793120204,-1540469003,wNrsPmkl,40774132109
