src,record_type,start_date,duration,record_length,ano,record_number,call_reference,bno
nokia,69,2024-09-04 12-26-43,12605,-37,40782437396,-479203666,gkAJdZOp,40781241184
nokia,121,2024-09-04 12-26-04,-9620,79,40763520857,1353018849,XuQKEuIf,40735197092
nokia,44,2024-09-04 12-26-56,5763,22,40736135934,-1587293670,kWRGqukj,40787798341
nokia,-5,2024-09-04 12-26-54,-12080,-89,40715109817,-707721799,nbdpUlGa,40750318196
nokia,101,2024-09-04 12-29-34,-22631,116,40740799577,1657188501,EDjyVgcE,40773540174
nokia,93,2024-09-04 12-25-18,-11152,-115,40796962623,760138904,FiOXIQOb,40769437978
nokia,73,2024-09-04 12-29-02,-19040,-125,40757419734,1223075180,EXthAxgl,40716361288
nokia,3,2024-09-04 12-25-42,-17994,97,40753117644,1328937383,yRcsizyA,40744589341
nokia,-70,2024-09-04 12-26-50,-18855,96,40729067356,-2038005072,PMAVzDXC,40726664580
nokia,-10,2024-09-04 12-25-38,14840,67,40784486921,2068059909,QHUsynsi,40706239020
nokia,-124,2024-09-04 12-28-45,27089,84,40733144180,511182374,ygSpfDrY,40709881787
nokia,-125,2024-09-04 12-25-10,-5231,68,40781859349,-1969049902,OscaDBni,40756394892
nokia,-53,2024-09-04 12-25-39,813,-65,40715834390,1881886844,USqwxaBF,40734561059
nokia,34,2024-09-04 12-27-24,9984,125,40748265333,-404093508,ABhbPYrW,40778173237
nokia,39,2024-09-04 12-27-37,-24533,-72,40706128359,1519086208,oPIBlVBh,40727287386
nokia,4,2024-09-04 12-28-03,6686,0,40708687012,1231811635,ZzniCpUr,40777386075
nokia,9,2024-09-04 12-28-55,31015,-60,40783308561,-780647774,hZwidWgB,40797679352
nokia,-102,2024-09-04 12-26-19,-16603,-114,40738545851,-1035730906,yNeaGOCv,40784602863
nokia,-49,2024-09-04 12-27-17,5403,48,40737114432,1171235298,aOBGpiyT,40769892402
nokia,-25,2024-09-04 12-26-07,12686,-16,40772759095,351263247,FIhTfaPq,40753259333
nokia,-20,2024-09-04 12-25-25,-25601,-93,40711768838,-6404148,mvgoSluq,40770074049
nokia,-17,2024-09-04 12-26-29,-2702,59,40775209027,1950539921,ScVYCYnD,40757202719
nokia,39,2024-09-04 12-26-01,-6342,80,40781166472,1382976360,zxPdTqkB,40795044315
nokia,-115,2024-09-04 12-27-19,-24263,107,40757841599,936339530,jzkxMlZz,40753740995
nokia,31,2024-09-04 12-27-16,13605,-55,40790289578,866212597,bDPLRjHS,40755473166
nokia,3,2024-09-04 12-29-17,24514,-71,40744256848,-277783589,LRpljAhF,40775107849
nokia,95,2024-09-04 12-26-29,-14483,111,40708386003,755702217,QKXhVuSK,40705696038
nokia,81,2024-09-04 12-27-24,13745,-15,40716522938,-1205387463,KPhclUrp,40773650269
nokia,34,2024-09-04 12-27-49,7045,-55,40795901799,1152630224,TchGqgCx,40757994647
nokia,-92,2024-09-04 12-26-41,12067,88,40782483228,-1568441067,VYfgrUnc,40756493057
nokia,20,2024-09-04 12-27-37,12903,-66,40704135385,-1899228704,dybMqPlf,40791496080
nokia,47,2024-09-04 12-28-43,27252,20,40708380446,1952510739,YcmhkEOI,40742791595
nokia,45,2024-09-04 12-27-57,6412,53,40720443579,-350417965,gZuKyoeK,40722345177
nokia,-101,2024-09-04 12-29-54,16683,51,40781034487,-1542363125,apkjpUpS,40760123374
nokia,21,2024-09-04 12-29-20,-29738,45,40761949114,-1114213898,scFDLsoa,40754975892
nokia,127,2024-09-04 12-26-22,3625,-107,40796798300,-179976765,UareJIeR,40759719513
nokia,-105,2024-09-04 12-25-21,3584,118,40773379481,-1040025592,piPQOUuw,40782624473
nokia,-57,2024-09-04 12-26-00,-9071,17,40752717106,2141305763,ENSgGwBD,40761991780
nokia,-68,2024-09-04 12-26-06,-21031,-104,40728489014,2071667237,IakkhrIj,40715635426
nokia,-68,2024-09-04 12-25-08,16354,-89,40764640594,295569484,KYzfsdZH,40778690627
nokia,-54,2024-09-04 12-26-08,4671,-100,40762609679,-920262280,KgAPwweI,40784237752
nokia,92,2024-09-04 12-27-51,24781,-19,40708356450,-1104168447,lNLVNGQA,40792266642
